"Date","Site","ER","NEP","Temp.C","SpCond.uS","pH","Chl.ug.L","Chl.RFU","ODOsat..","ODO.mg.L","Turbid..NTU","SampleCode","Project","Event","Location","TimeStart","TimeEnd","TotalDepth","DeepSampleDepth","TowTime1","TowTime2","TowAngle1","TowAngle2","SecchiDepth","HachTurbidity","EC_min","EC_max","SUNA_NO3_uM","GPS.waypoint.1","GPS.waypoint.2","Notes","ChlA_a_VolumeFiltered_mL","ChlA_b_VolumeFiltered_mL","CHN_VolumeFiltered_mL","Sterivex_VolumeFiltered_mL","X__1","TowDepth1","TowDepth2","TowVolume1","TowVolume2","DateTime_start","DateTime_end","TIMESTAMP","EXOTemp","EXOSpCond","EXOpH","EXOpHmV","EXODOmgL","EXOODO","EXOTurbFNU","EXOChlugL","EXOBGAPCugL","TIMESTAMP_round","NO3_uM","LinearDist","LinearDist_km","SampleLabel","DOC.ppm","NH4.ppm","NO3.ppm","TN.ppm","TDN.ppm","TP.ppm","PO4","DIN.ppm","DON.ppm","TPN.ppm","TSS","VSS","Vg","R.28.40","Area.32","d.34O2.32O2","d.33O2.32O2","Area.40","d.32O2.40Ar","Area.28","d.15N.14N","Area.44","d.13C.12C","d.33O2.32O2_corr","d.32O2.40Ar_corr","d.15N.14N_corr","d.13C.12C_corr","d180_02.vs.air","d180_02.vs.VSMOW","d170_02.vs.air","d15N_N2.vs.air","O2.Ar","d13C.CO2","d13C.TotalDIC","wind.ms","sd.wind.ms","wind.height.ms","zmix.m","delo18.h2o","lake.area.km2","gppv","gppa","rv","ra","nepv","nepa","gpptor","a","b","c","d","g"
2018-10-05,"NL76",-0.025,0.098,21.98,968,8.37,3,0.7,97.2,8.48,4.4,"SSCN_05_09","SSCN",5,9,1217,1235,36,30,40,39,10,30,1.2,5.7,956,964,2.9,NA,NA,NA,500,500,500,NA,NA,30.4627983565723,34.6410161513775,677.491499592728,770.414907557212,"2018-10-05 12:17:00","2018-10-05 12:35:00","2018-10-05 12:26:00",22.08,960.51,8.44,-103.79,8.33,95.73,5.27,2.1,-1.06,"2018-10-05 12:26:00",2.87,7345.54958283588,7.34554958283588,"SSCN_05_09_S",3.797333404,0.0227771227,0.017108215,0.2074022,0.1171897125,0.1697784,0.1238725705,0.0398853377,0.0773043748,0.0902124875,5.96923076923076,1.26153846153845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56166666666667,2.8136379179513,10,10.9368070953437,-5.83,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198954350974658,NA
2018-10-09,"EC2",-0.0265,0.171,20.31,850,8.3,2.8,0.7,93.3,8.41,20.6,"SSCN_06_02","SSCN",6,2,1217,1235,31,25,37,41,0,0,0.4,15.3,840,849,3.8,477,479,NA,500,500,500,NA,NA,25,25,555.999067832322,555.999067832322,"2018-10-09 12:17:00","2018-10-09 12:35:00","2018-10-09 12:26:04",21.145,845.96,8.24,-92.92,8.72,98.36,18.315,2.87,-1.03,"2018-10-09 12:26:05",NA,12717.4753366177,12.7174753366177,"SSCN_06_02_S",3.13495549214462,0.062703262,0.0380335632,0.2522997116,0.2189457262,0.1629149056,0.1310661388,0.1007368252,0.118208901,0.0333539854000001,18.7974683544304,2.41772151898734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.5044345898004,-6.1,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198900425760581,NA
2018-10-09,"EC3",-0.02375,0.098,20.24,858,8.29,3.1,0.7,92.2,8.32,19.9,"SSCN_06_03","SSCN",6,3,1147,1205,28,16,37,34,0,0,0.4,15.3,850,855,3.7,475,476,NA,500,500,500,NA,NA,22,22,489.279179692443,489.279179692443,"2018-10-09 11:47:00","2018-10-09 12:05:00","2018-10-09 11:56:00",20.84,853.16,8.23,-92.21,8.6,96.43,17.99,2.29,-1.04,"2018-10-09 11:56:00",NA,12293.9753366173,12.2939753366173,"SSCN_06_03_S",3.23492053017218,0.066958272,0.0371646352,0.2645629775,0.202649875,0.169575375,0.13458048,0.1041229072,0.0985269678,0.0619131025,18.7204968944099,2.3478260869565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.4462305986696,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-09,"EC4",-0.0215,0.1115,20.44,868,8.29,3.5,0.8,92.4,8.31,18.5,"SSCN_06_04","SSCN",6,4,1123,1139,37,31,39,39,10,10,0.4,17,860,865,3.8,473,474,NA,500,500,500,NA,NA,31.4782249684581,31.4782249684581,700.074549579153,700.074549579153,"2018-10-09 11:23:00","2018-10-09 11:39:00","2018-10-09 11:30:56",20.99,862.98,8.24,-92.84,8.6,96.8,16.77,2.09,-1.06,"2018-10-09 11:30:55",NA,11885.4753366179,11.8854753366179,"SSCN_06_04_S",3.24248806028942,0.063553552,0.0362957408,0.2686514684,0.2270947552,0.1629149056,0.13458048,0.0998492928,0.1272454624,0.0415567132,17.9390862944162,2.08121827411166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.9312638580931,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-09,"EC5",-0.025,0.054,20.08,877,8.21,2.9,0.7,89.7,8.12,20.8,"SSCN_06_05","SSCN",6,5,924,942,24,18,32,23,0,10,0.4,19.8,869,871,3.8,465,466,NA,500,500,500,NA,NA,18,18.2776790139434,400.319328839272,406.494899755637,"2018-10-09 09:24:00","2018-10-09 09:42:00","2018-10-09 09:32:59",20.21,870.105,8.23,-92.4,8.36,92.535,16.99,1.95,-1.05,"2018-10-09 09:33:00",NA,10857.7737541823,10.8577737541823,"SSCN_06_05_S",3.22307467384317,0.050836582,0.0345580528,0.2277831104,0.202649875,0.169575375,0.13458048,0.0853946348,0.1172552402,0.0251332354,17.67,2.26999999999998,6.0245,0.0448158110231635,5.5825,-1.35833333333333,0.467166666666665,0.646,-186.678333333334,14.696,34.6601666666666,53.8751666666667,1.39383333333334,0.162534576840243,-136.060315690988,27.8474335910959,0.761196861912167,0.786121979248544,24.6048316823547,0.965872249687695,15.0447377540995,18.756868323856,-10.1976958267882,-10.714055052885,9.655,5.1058495865037,10,9.91407982261641,-6.01,0.153,0.277406817816702,2.75023333517279,0.616131947324277,6.10838130703697,-0.338725129507575,-3.35814797186418,0.450239301859638,0.00204457099882103,0.00204458422799555,0.00201957026130727,0.00198918400838415,0.00204445578940798
2018-10-09,"EC6",-0.02325,0.057,20.09,880,8.23,2.8,0.7,89.7,8.13,20.8,"SSCN_06_06","SSCN",6,6,950,1009,35,29,45,42,30,10,0.45,20.6,873,876,3.7,467,468,NA,500,500,500,NA,NA,33.4863156129983,29.4473717446866,744.734410638639,654.908449606304,"2018-10-09 09:50:00","2018-10-09 10:09:00","2018-10-09 09:59:24",20.27,875.05,8.23,-92.37,8.36,92.67,17.36,1.74,-1.06,"2018-10-09 09:59:25",NA,10724.7737541819,10.7247737541819,"SSCN_06_06_S",3.14465119423754,0.049991632,0.0328204992,0.2482126919,0.2270947552,0.1562415574,0.1328221887,0.0828121312,0.144282624,0.0211179367,21.7841726618705,2.61870503597121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.6984478935698,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-09,"EC7",-0.02375,0.053,20.24,886,8.25,2.9,0.7,90.3,8.15,18.6,"SSCN_06_07","SSCN",6,7,1016,1035,32,26,50,47,30,0,0.45,19,878,881,3.8,469,470,NA,500,500,500,NA,NA,30.0222139978605,26,667.692919882917,578.239030545614,"2018-10-09 10:16:00","2018-10-09 10:35:00","2018-10-09 10:25:19",20.44,880.29,8.25,-93.24,8.46,94.12,16.87,1.83,-1.05,"2018-10-09 10:25:20",NA,10733.7737541822,10.7337737541822,"SSCN_06_07_S",3.32859927964778,0.051681888,0.0328204992,0.2359538396,0.2189457262,0.169575375,0.1293123303,0.0845023872,0.134443339,0.0170081134,17.5072463768116,2.15942028985509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.4212860310421,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-09,"EC8",-0.02625,0.07825,20.51,898,8.23,2.2,0.5,92.3,8.29,16.8,"SSCN_06_08","SSCN",6,8,1047,1110,32,26,32,48,0,40,0.5,16.4,886,895,3.7,471,472,NA,500,500,500,NA,NA,26,33.9405895226392,578.239030545614,754.837445450675,"2018-10-09 10:47:00","2018-10-09 11:10:00","2018-10-09 10:58:30",20.87,891.01,8.27,-94.28,8.57,96.14,16.25,1.8,-1.06,"2018-10-09 10:58:30",NA,10890.2737541819,10.8902737541819,"SSCN_06_08_S",3.2593245384567,0.0567612,0.0328204992,0.3767774,0.346567,0.1495553304,0.1310661388,0.0895816992,0.2569853008,0.0302104,12.6105263157895,1.6421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.6014412416851,-5.95,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.0019893038422004,NA
2018-10-09,"NL70",-0.024,0.064,19.8,720,8.22,3.7,0.9,93.4,8.51,36.7,"SSCN_06_01","SSCN",6,1,840,905,35,29,38,40,0,10,0.3,40,712,718,5,NA,NA,NA,500,500,500,NA,NA,29,29.4473717446866,644.958918685493,654.908449606304,"2018-10-09 08:40:00","2018-10-09 09:05:00","2018-10-09 08:52:31",19.89,715.62,8.12,-86.63,8.52,93.69,31.37,2.36,-1.04,"2018-10-09 08:52:30",NA,15063.6890778884,15.0636890778884,"SSCN_06_01_S",2.96102507300785,0.045772222,0.0527752,0.284158555,0.2563870991,0.1960884646,0.1258114375,0.098547422,0.1578396771,0.0277714559000001,34.5666666666667,4.01666666666671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.2272727272727,-6.73,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198774600034443,NA
2018-10-09,"NL76",-0.02875,0.12225,21.75,990,8.38,2.8,0.7,94.5,8.28,8.1,"SSCN_06_09","SSCN",6,9,1248,1305,30,24,38,40,0,30,0.7,8.6,NA,NA,2.9,NA,NA,NA,500,500,500,NA,NA,24,27.712812921102,533.759105119029,616.33192604577,"2018-10-09 12:48:00","2018-10-09 13:05:00","2018-10-09 12:55:46",21.83,985.54,8.38,-100.48,8.35,95.5,7.04,2.37,-1.06,"2018-10-09 12:55:45",NA,7329.54958283576,7.32954958283576,"SSCN_06_09_S",3.41156511612025,0.046615392,0.0154523552,0.3314618,0.3201329,0.13614424,0.12363410127,0.0620677472,0.2580651528,0.0113289,11.5857142857143,1.94285714285712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.655,5.1058495865037,10,10.9368070953437,-5.83,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198954350974658,NA
2018-10-12,"EC2",-0.03775,0.078,19.72,853,8.02,3,0.7,90.2,8.23,28.3,"SSCN_07_02","SSCN",7,2,1007,1023,33,27,38,37,30,0,0.3,28.6,845,849,4,487,488,NA,400,400,500,NA,NA,31.1769145362398,27,693.373416801491,600.478993258907,"2018-10-12 10:07:00","2018-10-12 10:23:00","2018-10-12 10:14:58",19.82,847.66,8.21,-90.82,8.01,88.01,22.38,2.05,-1.04,"2018-10-12 10:15:00",4.07,10738.2737541823,10.7382737541823,"SSCN_07_02_S",3.23227682804,0.045772222,0.044117,0.3163566,0.308804,0.1762229656,0.1293123303,0.089889222,0.218914778,0.00755260000000002,25.4782608695652,3.13043478260872,6.3805,0.0472105910689705,6.44433333333333,-1.52216666666667,-0.0871666666666667,0.759166666666667,-188.303666666667,16.1413333333333,24.3066666666667,74.7686666666666,1.0625,-0.361394565508322,-144.203313926059,17.7295369705411,0.570788781159531,0.621936834776404,24.436738931444,0.441522283719631,5.05286796273143,18.5800768783064,-10.3860188329691,-10.8709852692963,5.63,1.80916417165497,10,10.5044345898004,-6.1,0.153,0.186746566246102,1.961667090002,0.386330624475198,4.05818477483646,-0.199584058229096,-2.09651768483446,0.483385355483496,0.00204457099882103,0.0020442494889461,0.00201923961754103,0.00198900425760581,0.00204753020195552
2018-10-12,"EC3",-0.038,0.08175,19.72,861,7.95,3.1,0.7,91.4,8.34,28,"SSCN_07_03","SSCN",7,3,947,1003,38,32,32,33,0,0,0.3,29.3,848,853,4,485,486,NA,400,400,500,NA,NA,32,32,711.678806825372,711.678806825372,"2018-10-12 09:47:00","2018-10-12 10:03:00","2018-10-12 09:54:53",19.81,849.98,8.2,-90.37,7.99,87.79,22.6,2.11,-1.04,"2018-10-12 09:54:55",4.1,10401.7737541816,10.4017737541816,"SSCN_07_03_S",3.16645585066007,0.04408695,0.0432478368,0.346567,0.3163566,0.1894795104,0.1275607632,0.0873347868,0.2290218132,0.0302104,28.3333333333333,3.35000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,1.80916417165497,10,10.4462305986696,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-12,"EC4",-0.0455,0.0665,19.75,868.5,8.075,3.15,0.75,90.05,8.205,26.7,"SSCN_07_04","SSCN",7,4,924,942,34,28,52,37,30,0,0.3,27.7,861,866,4,483,484,NA,400,400,500,NA,NA,32.331615074619,28,719.053913720065,622.7189559722,"2018-10-12 09:24:00","2018-10-12 09:42:00","2018-10-12 09:32:59",19.82,863.72,8.2,-90.43,7.99,87.75,22.41,2.13,-1.04,"2018-10-12 09:33:00",4.07,10038.7737541817,10.0387737541817,"SSCN_07_04_S",3.28110885648351,0.0483028,0.0475939888,0.3239092,0.3012514,0.1762229656,0.1310661388,0.0958967888,0.2053546112,0.0226578,27.52,3.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,1.80916417165497,10,10.9312638580931,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-12,"EC5",-0.04075,0.07125,19.7766666666667,872,8.14333333333333,2.7,0.633333333333333,90.2333333333333,8.22,27.4333333333333,"SSCN_07_05","SSCN",7,5,859,921,36,30,38,31,10,10,0.3,29.6,860,870,4.1,481,482,"Hard to stay on station. Wind and current were strong",400,400,500,NA,NA,30.4627983565723,30.4627983565723,677.491499592728,677.491499592728,"2018-10-12 08:59:00","2018-10-12 09:21:00","2018-10-12 09:10:00",19.81,866.1,8.2,-90.38,7.98,87.65,22.58,2.17,-1.05,"2018-10-12 09:10:00",4.08,9847.77375418209,9.84777375418209,"SSCN_07_05_S",3.71160213548113,0.068662768,0.0458554272,0.4636323,0.3125803,0.1828576774,0.1205769088,0.1145181952,0.1980621048,0.151052,26.3692307692308,3.18461538461542,6.8795,0.0441772219339223,6.05166666666666,-1.4925,0.141666666666667,0.710833333333333,-182.213666666667,16.105,33.3988333333334,64.2253333333334,1.16183333333333,-0.146413924876616,-135.22082023084,26.815780950778,0.599008040113633,0.651667206817086,24.4671768863393,0.656675598333267,14.0259352066376,18.7750944871987,-10.3581085906231,-10.7993376622942,5.63,1.80916417165497,10,9.91407982261641,-6.01,0.153,0.193348923805884,1.91687666422852,0.403695597636898,4.00227037901104,-0.210346673831014,-2.08539371478253,0.478947318072555,0.00204457099882103,0.00204431010295141,0.00201929948997908,0.00198918400838415,0.00204698139171884
2018-10-12,"EC6",-0.04,0.0805,19.81,880,7.95,2.7,0.7,90.5,8.24,25.1,"SSCN_07_06","SSCN",7,6,1033,1050,37,31,44,46,10,10,0.3,26.3,869,874,3.9,489,490,NA,400,400,500,NA,NA,31.4782249684581,31.4782249684581,700.074549579153,700.074549579153,"2018-10-12 10:33:00","2018-10-12 10:50:00","2018-10-12 10:41:28",19.92,871.74,8.23,-91.88,8,88.06,21.16,2.07,-1.05,"2018-10-12 10:41:30",3.88,10106.7737541817,10.1067737541817,"SSCN_07_06_S",3.24672916829062,0.0483028,0.0415096112,0.3314618,0.3276855,0.1629149056,0.1293123303,0.0898124112,0.2378730888,0.00377629999999995,25.48,2.80000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,1.80916417165497,10,10.6984478935698,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-12,"EC7",-0.042,0.06225,19.82,883,8.05,2.8,0.7,90.8,8.26,24.5,"SSCN_07_07","SSCN",7,7,1054,1111,39,33,40,40,0,10,0.3,24.3,875,879,3.9,491,492,NA,400,400,500,NA,NA,33,33.5090781922296,733.918769538664,745.240649552001,"2018-10-12 10:54:00","2018-10-12 11:11:00","2018-10-12 11:02:25",19.94,878.74,8.22,-91.64,8.02,88.3,20.26,2.08,-1.05,"2018-10-12 11:02:25",3.83,10172.2737541818,10.1722737541818,"SSCN_07_07_S",3.29263255963363,0.054219942,0.0406405488,0.3239092,0.3163566,0.1762229656,0.1293123303,0.0948604908,0.2214961092,0.00755260000000002,24.52,2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,1.80916417165497,10,10.4212860310421,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-12,"EC8",-0.037,0.06675,19.85,892,7.98,2.3,0.6,91.3,8.31,21.8,"SSCN_07_08","SSCN",7,8,1120,1138,34,28,41,46,20,30,0.3,23.9,886,888,3.7,493,494,NA,400,400,500,NA,NA,29.7969776293255,32.331615074619,662.683671445022,719.053913720065,"2018-10-12 11:20:00","2018-10-12 11:38:00","2018-10-12 11:29:00",19.99,887.52,8.24,-92.5,8.03,88.47,18.92,2.02,-1.05,"2018-10-12 11:29:00",3.69,10168.7737541822,10.1687737541822,"SSCN_07_08_S",3.39353322537865,0.059305662,0.0406405488,0.3390144,0.3390144,0.169575375,0.1258114375,0.0999462108,0.2390681892,0,23.1066666666666,2.77333333333331,5.326,0.0453176039677395,7.21816666666667,-1.89916666666667,-0.717833333333331,0.8505,-184.792333333333,18.7915,13.1518333333333,76.1476666666667,1.19483333333333,-0.964761549571573,-146.345996625885,7.00670655885869,0.712423376766241,0.244127275472183,24.0499375046283,-0.162329329003619,-5.53640066557154,18.5335574071091,-10.2459352150972,-10.8242765461239,5.63,1.80916417165497,10,10.6014412416851,-5.95,0.153,0.226659671693171,2.40291919131479,0.402767025721354,4.26991095727321,-0.176107354028182,-1.86699176595841,0.562756276503075,0.00204457099882103,0.00204347921369625,0.00201847876603571,0.0019893038422004,0.002056028468004
2018-10-12,"NL70",-0.04025,0.07575,19.28,654,8.22,3.7,0.9,91.3,8.41,64.3,"SSCN_07_01","SSCN",7,1,817,841,34,28,37,40,0,0,0.2,68.1,650,NA,6.5,NA,NA,NA,400,400,500,NA,NA,28,28,622.7189559722,622.7189559722,"2018-10-12 08:17:00","2018-10-12 08:41:00","2018-10-12 08:29:00",19.34,654.05,8.03,-81.74,8.21,89.23,48.14,2.75,-1.01,"2018-10-12 08:29:00",6.63,14909.6651854491,14.9096651854491,"SSCN_07_01_S",2.92342551950769,0.041561712,0.0811862976,0.3654485,0.3541196,0.2484964614,0.1223195103,0.1227480096,0.2313715904,0.0113289,61,6.81999999999999,5.5045,0.0442404838613013,8.99933333333333,-0.984333333333332,0.0756666666666669,1.00933333333333,-147.405,22.8128333333333,27.747,66.6126666666667,1.30416666666666,-0.108424653602858,-121.570292517553,22.2573896391845,0.757443776251393,1.16092509643628,24.9885551137314,0.694695382860377,9.52432245532564,19.0714591009785,-10.2014078140699,-10.7638604530341,5.63,1.80916417165497,10,10.2272727272727,-6.73,0.153,0.0893015984568204,0.913311802399297,0.270142189022515,2.76281784227571,-0.180840590565694,-1.84950603987641,0.330572572836386,0.00204457099882103,0.00204534837204183,0.00202032505661974,0.00198774600034443,0.00203641304766477
2018-10-12,"NL76",-0.037,0.079,20.13,966,8.1,1.8,0.4,90,8.14,12.1,"SSCN_07_09","SSCN",7,9,1148,1204,37,31,37,31,20,30,0.6,11.9,966,NA,2.9,NA,NA,NA,400,400,500,NA,NA,32.9895109467533,35.7957166897568,733.68549338556,796.095404475786,"2018-10-12 11:48:00","2018-10-12 12:04:00","2018-10-12 11:55:55",20.27,963.225,8.31,-96.65,7.89,87.52,10.14,1.95,-1.06,"2018-10-12 11:55:55",3.08,7374.54958283643,7.37454958283643,"SSCN_07_09_S",3.47904951523077,0.046615392,0.0258716288,0.4371982,0.38433,0.2032037552,0.1293123303,0.0724870208,0.3118429792,0.0528682,12.6,1.75,5.5055,0.0420099219794592,11.2281666666667,-2.11716666666667,-0.491166666666667,1.2515,-146.378666666667,29.9,24.4645,100.968666666667,1.04766666666667,-0.596628080527508,-135.045445036112,20.1301666807141,0.732672686087584,0.0256591483413504,23.8262698360719,0.206099827465334,7.42359583047905,18.7789020324412,-10.225907646995,-10.7885487186442,5.63,1.80916417165497,10,10.9368070953437,-5.83,0.153,0.278735946566395,3.04848127813469,0.475497392391888,5.20042325492903,-0.196761445825493,-2.15194197679434,0.586198685894518,0.00204457099882103,0.0020430338019997,0.00201803880361984,0.00198954350974658,0.00205840577021296
2018-10-16,"EC2",-0.0375,0.075,18.5,853,8.18,2.3,0.6,92.2,8.62,14.6,"SSCN_08_02","SSCN",8,2,1005,1021,39,33,33,44,0,0,0.55,13.8,846,848,4.4,501,502,NA,500,500,500,NA,NA,33,33,733.918769538664,733.918769538664,"2018-10-16 10:05:00","2018-10-16 10:21:00","2018-10-16 10:13:10",18.6,847.56,8.21,-91.05,8.57,91.83,12.78,1.99,-1.04,"2018-10-16 10:13:10",4.44,10638.2737541824,10.6382737541824,"SSCN_08_02_S",3.5670369086,0.076350622,0.0437322,0.3994352,0.308804,0.1495553304,0.1223195103,0.120082822,0.188721178,0.0906312,14.6818181818182,2.10227272727275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.5044345898004,-6.1,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198900425760581,NA
2018-10-16,"EC3",-0.041,0.078,18.49,857,8.23,2.3,0.6,92.3,8.63,12.5,"SSCN_08_03","SSCN",8,3,947,959,37,31,36,36,0,0,0.55,13.6,852,853,4.4,499,500,NA,500,500,500,NA,NA,31,31,689.438844112079,689.438844112079,"2018-10-16 09:47:00","2018-10-16 09:59:00","2018-10-16 09:53:10",18.57,852.94,8.21,-90.865,8.55,91.57,12.12,1.96,-1.04,"2018-10-16 09:53:10",4.41,10603.2737541818,10.6032737541818,"SSCN_08_03_S",3.39290053557148,0.041709902,0.0410193,0.3427907,0.3201329,0.1495553304,0.1223195103,0.082729202,0.237403698,0.0226578,13.2842105263158,1.96842105263155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.4462305986696,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-16,"EC4",-0.03775,0.069,18.5,868,8.26,2.3,0.5,92.6,8.65,12.6,"SSCN_08_04","SSCN",8,4,928,941,37,31,44,38,10,0,0.6,13,861,865,4.3,497,498,NA,500,500,500,NA,NA,31.4782249684581,31,700.074549579153,689.438844112079,"2018-10-16 09:28:00","2018-10-16 09:41:00","2018-10-16 09:34:30",18.57,863.64,8.21,-90.98,8.54,91.48,11.86,1.95,-1.05,"2018-10-16 09:34:30",4.36,10493.7737541818,10.4937737541818,"SSCN_08_04_S",3.54631888685376,0.062703262,0.044117,0.3767774,0.3201329,0.1495553304,0.1205769088,0.106820262,0.213312638,0.0566445,13.6117647058824,1.98823529411764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.9312638580931,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
2018-10-16,"EC5",-0.03875,0.06475,18.54,875,8.22,2.6,0.6,92.6,8.65,12.6,"SSCN_08_05","SSCN",8,5,908,922,36,30,45,34,30,0,0.6,13.3,868,870,4.3,495,496,NA,500,500,500,NA,NA,34.6410161513775,30,770.414907557212,667.198881398786,"2018-10-16 09:08:00","2018-10-16 09:22:00","2018-10-16 09:14:56",18.58,869.72,8.21,-90.96,8.53,91.36,11.73,1.97,-1.04,"2018-10-16 09:14:55",4.33,10542.7737541817,10.5427737541817,"SSCN_08_05_S",3.43693089722577,0.047458918,0.0449861968,0.3314618,0.3314618,0.1562415574,0.1240643532,0.0924451148,0.2390166852,0,12.7,1.91111111111111,5.802,0.038981385126184,9.05216666666666,-1.81583333333334,-0.496666666666666,0.976499999999999,-111.209166666667,25.114,9.58966666666668,69.1916666666666,1.272,-0.678894105957238,-85.7445637558764,4.47516883583256,0.742672291167785,0.327639556485404,24.1354373779297,0.123767725377921,-8.03640597784432,19.8492662664479,-10.2160175431617,-10.7524567710277,7.905,4.41690785504973,10,9.91407982261641,-6.01,0.153,0.25767041437204,2.55456505601105,0.460356927178502,4.56401532294208,-0.202686512806462,-2.00945026693103,0.559718772890622,0.00204457099882103,0.00204364947800091,0.00201864694728329,0.00198918400838415,0.00205610246205654
2018-10-16,"EC6",-0.037,0.0975,18.65,879,8.18,2.5,0.6,93.7,8.73,11.2,"SSCN_08_06","SSCN",8,6,1043,1058,39,33,46,41,0,0,0.6,11.7,872,875,4.1,503,504,NA,500,500,500,NA,NA,33,33,733.918769538664,733.918769538664,"2018-10-16 10:43:00","2018-10-16 10:58:00","2018-10-16 10:50:35",18.77,874.83,8.24,-92.3,8.58,92.27,11.57,2.13,-1.04,"2018-10-16 10:50:35",4.16,9650.53532506152,9.65053532506152,"SSCN_08_06_S",3.451115136788,0.049991632,0.0432478368,0.321,0.3201329,0.1428562246,0.1258114375,0.0932394688,0.2268934312,0.00086710000000001,12.88,2.10666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905,4.41690785504973,10,10.6984478935698,-6.01,0.153,NA,NA,NA,NA,NA,NA,NA,0.00204457099882103,NA,NA,0.00198918400838415,NA
